Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx(GT)_Simulated
28/06/2004,02.00.00,0.6,874.0,-200.0,3.4,679.0,26.0,1049.0,41.0,1444.0,619.0,26.0,41.2,1.3598,77.29192784654572
28/06/2004,03.00.00,0.5,846.0,-200.0,3.2,662.0,-200.0,1068.0,-200.0,1464.0,633.0,22.8,50.1,1.3677,77.90170523928973
28/06/2004,04.00.00,0.4,838.0,-200.0,2.7,632.0,24.0,1079.0,39.0,1438.0,634.0,24.0,46.6,1.37,71.02710025383725
28/06/2004,05.00.00,0.5,827.0,-200.0,3.1,656.0,55.0,1075.0,60.0,1447.0,722.0,24.0,46.4,1.3689,54.82402910974029
28/06/2004,06.00.00,0.7,901.0,-200.0,5.0,763.0,47.0,984.0,54.0,1552.0,717.0,23.7,47.1,1.3602,45.57165950805856
28/06/2004,07.00.00,3.2,1291.0,-200.0,20.7,1316.0,209.0,603.0,119.0,2172.0,1445.0,23.6,47.3,1.3634,42.11199499851279
28/06/2004,08.00.00,5.6,1441.0,-200.0,32.4,1606.0,348.0,503.0,159.0,2568.0,1786.0,25.5,43.1,1.3891,35.99518232956527
28/06/2004,09.00.00,4.6,1363.0,-200.0,24.2,1410.0,337.0,565.0,182.0,2199.0,1791.0,28.5,36.8,1.4128,25.019294373875464
28/06/2004,10.00.00,3.3,1218.0,-200.0,16.6,1198.0,280.0,671.0,183.0,1907.0,1413.0,32.6,28.0,1.3566,18.27267984599237
28/06/2004,11.00.00,2.1,1132.0,-200.0,13.2,1091.0,169.0,751.0,144.0,1795.0,1092.0,36.3,23.4,1.3902,18.71444566591649
28/06/2004,12.00.00,1.9,1103.0,-200.0,12.3,1060.0,126.0,770.0,118.0,1748.0,940.0,37.5,21.5,1.3673,21.012782620514308
28/06/2004,13.00.00,1.9,1081.0,-200.0,12.1,1053.0,108.0,770.0,106.0,1773.0,883.0,39.6,19.0,1.3447,18.42040307246215
28/06/2004,14.00.00,1.6,1079.0,-200.0,11.1,1018.0,93.0,793.0,97.0,1739.0,850.0,40.1,19.3,1.4013,34.36143847632682
28/06/2004,15.00.00,2.0,1167.0,-200.0,13.1,1087.0,112.0,741.0,129.0,1820.0,928.0,40.4,20.0,1.4854,32.85164530023066
28/06/2004,16.00.00,1.8,1148.0,-200.0,11.6,1037.0,110.0,772.0,130.0,1720.0,835.0,39.9,20.1,1.4495,42.34821536754675
28/06/2004,17.00.00,2.9,1221.0,-200.0,17.7,1230.0,188.0,670.0,163.0,1905.0,1157.0,39.1,19.6,1.3542,41.76763236950928
28/06/2004,18.00.00,3.4,1255.0,-200.0,19.5,1283.0,203.0,640.0,160.0,2023.0,1232.0,37.0,21.9,1.3503,51.601923877652325
28/06/2004,19.00.00,3.1,1245.0,-200.0,19.7,1287.0,167.0,635.0,140.0,2067.0,1288.0,33.9,26.8,1.3899,54.30276378108373
28/06/2004,20.00.00,2.5,1162.0,-200.0,15.1,1151.0,116.0,687.0,115.0,1912.0,1143.0,31.9,30.6,1.4201,60.94019632042759
28/06/2004,21.00.00,1.8,1079.0,-200.0,11.1,1020.0,89.0,754.0,92.0,1760.0,1014.0,29.7,33.9,1.3874,65.95199846673688
28/06/2004,22.00.00,1.8,1091.0,-200.0,11.7,1038.0,103.0,744.0,99.0,1786.0,1088.0,28.6,36.8,1.416,65.1506913184605
28/06/2004,23.00.00,2.0,1085.0,-200.0,11.7,1039.0,100.0,745.0,96.0,1790.0,1092.0,27.8,38.7,1.4187,87.94897266764086
29/06/2004,00.00.00,1.5,1050.0,-200.0,9.7,966.0,86.0,780.0,80.0,1748.0,1090.0,27.8,40.0,1.4691,68.88727861724489
29/06/2004,01.00.00,0.8,941.0,-200.0,6.0,814.0,52.0,873.0,65.0,1592.0,979.0,27.5,41.3,1.4962,70.43063218060021
29/06/2004,02.00.00,0.4,891.0,-200.0,3.9,705.0,27.0,980.0,46.0,1534.0,806.0,27.3,41.6,1.4906,76.93469028881609
29/06/2004,03.00.00,0.3,842.0,-200.0,2.6,624.0,-200.0,1080.0,-200.0,1480.0,712.0,26.0,44.2,1.4657,72.57086889381674
29/06/2004,04.00.00,-200.0,850.0,-200.0,2.8,639.0,35.0,1048.0,57.0,1519.0,853.0,24.8,48.0,1.4857,61.38656918969236
29/06/2004,05.00.00,0.5,863.0,-200.0,3.0,652.0,42.0,1055.0,54.0,1504.0,816.0,25.9,45.1,1.4889,59.79731516683346
29/06/2004,06.00.00,0.7,956.0,-200.0,5.4,784.0,57.0,928.0,62.0,1634.0,934.0,25.3,47.6,1.5108,56.15106448081771
29/06/2004,07.00.00,3.4,1384.0,-200.0,23.5,1391.0,228.0,552.0,102.0,2316.0,1548.0,24.7,49.5,1.5201,47.02195245156221
29/06/2004,08.00.00,5.7,1502.0,-200.0,33.5,1631.0,350.0,459.0,140.0,2622.0,1858.0,27.1,43.1,1.5224,32.81594566107872
29/06/2004,09.00.00,3.2,1219.0,-200.0,15.5,1163.0,232.0,642.0,121.0,1963.0,1410.0,28.3,39.8,1.5053,39.264700845791864
29/06/2004,10.00.00,2.7,1237.0,-200.0,15.3,1157.0,206.0,663.0,132.0,1968.0,1334.0,32.4,32.3,1.5484,27.110389255668593
29/06/2004,11.00.00,2.1,1181.0,-200.0,12.8,1078.0,159.0,706.0,122.0,1870.0,1140.0,35.4,27.8,1.5733,19.913686837738304
29/06/2004,12.00.00,2.8,1251.0,-200.0,15.2,1154.0,184.0,682.0,148.0,1955.0,1111.0,35.5,27.4,1.5635,14.999788009002385
29/06/2004,13.00.00,2.5,1214.0,-200.0,15.7,1170.0,136.0,681.0,133.0,1963.0,1054.0,37.8,24.4,1.5722,19.86492095877833
29/06/2004,14.00.00,2.1,1166.0,-200.0,12.3,1062.0,124.0,726.0,130.0,1825.0,924.0,37.2,25.5,1.5914,22.71479329537801
29/06/2004,15.00.00,2.5,1226.0,-200.0,15.3,1157.0,133.0,683.0,141.0,1912.0,1041.0,37.2,25.6,1.6014,31.506785026425245
29/06/2004,16.00.00,2.7,1265.0,-200.0,17.6,1229.0,156.0,636.0,172.0,2040.0,1282.0,38.0,25.0,1.6312,27.910351665796174
29/06/2004,17.00.00,3.7,1317.0,-200.0,21.5,1338.0,200.0,593.0,198.0,2132.0,1362.0,37.1,26.9,1.6635,37.174747725034166
29/06/2004,18.00.00,3.7,1372.0,-200.0,23.2,1382.0,202.0,568.0,181.0,2268.0,1441.0,36.9,27.8,1.7099,57.50722695035634
29/06/2004,19.00.00,4.6,1443.0,-200.0,25.6,1443.0,286.0,543.0,202.0,2332.0,1559.0,34.7,31.9,1.7325,58.83694075284915
29/06/2004,20.00.00,2.6,1200.0,-200.0,14.3,1126.0,141.0,664.0,120.0,1979.0,1198.0,31.9,38.4,1.7897,54.96472061815845
29/06/2004,21.00.00,2.5,1216.0,-200.0,14.4,1130.0,117.0,655.0,115.0,1994.0,1246.0,30.5,42.3,1.8173,69.82307604431327
29/06/2004,22.00.00,2.3,1160.0,-200.0,12.6,1070.0,110.0,687.0,112.0,1929.0,1192.0,29.3,45.8,1.8362,83.27387031372282
29/06/2004,23.00.00,2.2,1194.0,-200.0,13.7,1106.0,100.0,667.0,97.0,1985.0,1194.0,28.2,48.1,1.8144,82.37561791935923
30/06/2004,00.00.00,2.5,1199.0,-200.0,13.1,1087.0,112.0,658.0,100.0,1954.0,1252.0,27.3,51.0,1.8287,72.72076408034462
30/06/2004,01.00.00,0.9,965.0,-200.0,6.1,818.0,35.0,844.0,47.0,1681.0,777.0,26.8,52.4,1.8141,74.76763917291079
30/06/2004,02.00.00,0.8,961.0,-200.0,5.8,801.0,33.0,850.0,44.0,1683.0,798.0,26.0,54.9,1.8141,75.75475555430084
30/06/2004,03.00.00,0.7,901.0,-200.0,3.7,697.0,-200.0,952.0,-200.0,1586.0,800.0,26.8,51.9,1.8058,76.98265004400022
30/06/2004,04.00.00,0.5,864.0,-200.0,2.6,629.0,28.0,1052.0,42.0,1558.0,728.0,26.9,51.8,1.805,72.7546446214224
30/06/2004,05.00.00,0.7,952.0,-200.0,4.6,742.0,49.0,892.0,57.0,1656.0,953.0,24.6,59.1,1.8013,56.468977977938465
30/06/2004,06.00.00,0.9,1009.0,-200.0,7.4,875.0,81.0,797.0,61.0,1738.0,1060.0,26.4,53.1,1.7987,43.28985676724745
30/06/2004,07.00.00,2.2,1225.0,-200.0,15.2,1155.0,178.0,643.0,106.0,1992.0,1338.0,27.3,46.4,1.6542,40.06739755243209
30/06/2004,08.00.00,2.8,1245.0,-200.0,16.7,1202.0,223.0,628.0,136.0,2039.0,1622.0,28.4,40.4,1.5442,34.076994950845254
30/06/2004,09.00.00,2.9,1265.0,-200.0,17.0,1209.0,290.0,638.0,157.0,2015.0,1812.0,30.8,37.1,1.6169,35.976118666784345
30/06/2004,10.00.00,2.9,1276.0,-200.0,18.0,1241.0,274.0,642.0,171.0,2024.0,1784.0,34.2,30.7,1.6252,22.0514747816669
30/06/2004,11.00.00,3.0,1232.0,-200.0,16.1,1183.0,278.0,675.0,190.0,1920.0,1509.0,37.0,26.5,1.6352,18.998287368550518
30/06/2004,12.00.00,2.5,1193.0,-200.0,13.4,1097.0,152.0,698.0,155.0,1832.0,1139.0,36.6,27.8,1.676,20.42042412974959
30/06/2004,13.00.00,2.3,1162.0,-200.0,14.0,1117.0,118.0,700.0,139.0,1857.0,1044.0,36.9,26.9,1.6477,13.942582116827069
30/06/2004,14.00.00,2.1,1126.0,-200.0,13.4,1097.0,141.0,723.0,152.0,1810.0,1015.0,39.3,22.2,1.552,26.201042803869672
30/06/2004,15.00.00,1.9,1089.0,-200.0,10.4,993.0,131.0,801.0,143.0,1675.0,825.0,38.5,22.4,1.5018,24.79268983643816
30/06/2004,16.00.00,2.3,1134.0,-200.0,12.7,1073.0,171.0,747.0,168.0,1765.0,1022.0,39.7,20.4,1.4594,31.966491232915832
30/06/2004,17.00.00,4.2,1388.0,-200.0,24.5,1418.0,287.0,568.0,226.0,2250.0,1913.0,38.8,24.2,1.6433,44.23788275164179
30/06/2004,18.00.00,4.9,1506.0,-200.0,27.8,1499.0,267.0,506.0,207.0,2485.0,2043.0,33.5,38.0,1.939,44.79817819562537
30/06/2004,19.00.00,4.9,1352.0,-200.0,23.3,1385.0,280.0,563.0,197.0,2205.0,1661.0,34.0,32.9,1.7251,55.15752326287315
30/06/2004,20.00.00,3.5,1217.0,-200.0,17.6,1227.0,224.0,641.0,158.0,2040.0,1404.0,31.9,33.7,1.5663,65.77899737845028
30/06/2004,21.00.00,2.5,1149.0,-200.0,14.5,1132.0,137.0,688.0,124.0,1936.0,1233.0,30.2,37.6,1.587,67.78559319449892
30/06/2004,22.00.00,2.5,1156.0,-200.0,14.4,1129.0,118.0,688.0,110.0,1941.0,1181.0,28.9,41.0,1.6096,82.24076656784567
30/06/2004,23.00.00,2.6,1180.0,-200.0,14.2,1122.0,128.0,678.0,112.0,1921.0,1272.0,27.8,45.2,1.6604,78.43108999538916
01/07/2004,00.00.00,2.3,1109.0,-200.0,12.9,1080.0,111.0,696.0,102.0,1874.0,1190.0,27.1,47.4,1.6701,84.32132225030054
01/07/2004,01.00.00,1.5,1032.0,-200.0,9.9,974.0,66.0,763.0,77.0,1800.0,982.0,26.2,49.4,1.6555,79.77277260482062
01/07/2004,02.00.00,0.9,893.0,-200.0,5.1,767.0,36.0,918.0,50.0,1607.0,805.0,26.9,49.3,1.7196,72.85996900727116
01/07/2004,03.00.00,0.6,848.0,-200.0,2.8,642.0,-200.0,1079.0,-200.0,1536.0,654.0,26.3,50.8,1.7058,64.10672814796712
01/07/2004,04.00.00,0.6,850.0,-200.0,3.2,664.0,31.0,1038.0,40.0,1568.0,727.0,24.9,54.6,1.6908,69.5208198377276
01/07/2004,05.00.00,0.8,938.0,-200.0,5.4,782.0,75.0,879.0,66.0,1685.0,1001.0,23.4,58.6,1.6651,65.55370138006933
01/07/2004,06.00.00,0.9,948.0,-200.0,6.4,828.0,66.0,858.0,60.0,1711.0,994.0,24.4,55.2,1.6604,45.991182537957044
01/07/2004,07.00.00,2.4,1225.0,-200.0,17.1,1214.0,154.0,625.0,85.0,2090.0,1322.0,25.1,54.3,1.7057,40.73099477651561
01/07/2004,08.00.00,3.9,1380.0,-200.0,22.3,1359.0,239.0,538.0,120.0,2337.0,1617.0,26.6,51.2,1.7565,30.955301981344654
01/07/2004,09.00.00,2.9,1276.0,-200.0,14.6,1138.0,246.0,628.0,134.0,2021.0,1430.0,28.2,47.1,1.7752,29.025813177002114
01/07/2004,10.00.00,2.7,1246.0,-200.0,13.3,1093.0,261.0,667.0,149.0,1942.0,1357.0,31.6,39.4,1.7969,32.65449113890432
01/07/2004,11.00.00,2.0,1141.0,-200.0,10.5,996.0,179.0,767.0,125.0,1805.0,994.0,34.2,31.8,1.6837,21.786405941865798
01/07/2004,12.00.00,2.4,1199.0,-200.0,14.2,1124.0,159.0,680.0,132.0,1940.0,1054.0,36.6,27.1,1.6352,21.49998759360521
01/07/2004,13.00.00,2.0,1156.0,-200.0,12.2,1056.0,111.0,710.0,114.0,1842.0,945.0,37.6,26.9,1.715,25.007756273550637
01/07/2004,14.00.00,1.8,1158.0,-200.0,10.1,983.0,101.0,751.0,110.0,1803.0,808.0,38.1,26.3,1.7213,21.74186796063659
01/07/2004,15.00.00,1.9,1163.0,-200.0,11.7,1039.0,118.0,723.0,121.0,1814.0,888.0,37.8,26.9,1.7392,34.43062928704697
01/07/2004,16.00.00,1.8,1078.0,-200.0,10.9,1009.0,120.0,767.0,127.0,1730.0,787.0,37.8,22.7,1.4653,31.3658040196836
01/07/2004,17.00.00,2.9,1244.0,-200.0,17.3,1219.0,177.0,651.0,157.0,1949.0,1077.0,36.9,24.7,1.5134,45.70799379840161
01/07/2004,18.00.00,3.3,1236.0,-200.0,18.0,1239.0,186.0,637.0,169.0,1986.0,1106.0,34.5,28.5,1.531,42.67984539893774
01/07/2004,19.00.00,4.4,1364.0,-200.0,22.9,1376.0,235.0,580.0,179.0,2168.0,1356.0,32.5,30.9,1.4875,59.0715669131895
01/07/2004,20.00.00,3.4,1193.0,-200.0,16.5,1196.0,195.0,675.0,149.0,1888.0,1152.0,30.9,30.4,1.338,64.97345723066985
01/07/2004,21.00.00,1.9,1078.0,-200.0,10.2,985.0,106.0,778.0,111.0,1697.0,925.0,28.7,34.7,1.3457,72.87239722596924
01/07/2004,22.00.00,2.1,1140.0,-200.0,11.6,1035.0,107.0,726.0,112.0,1779.0,1059.0,27.7,39.3,1.4372,74.21425913262996
01/07/2004,23.00.00,2.5,1239.0,-200.0,14.3,1127.0,134.0,648.0,120.0,1930.0,1201.0,26.8,45.1,1.5645,80.63464147534258
02/07/2004,00.00.00,2.3,1171.0,-200.0,13.3,1093.0,117.0,669.0,105.0,1862.0,1205.0,26.1,45.3,1.5115,81.74348214215298
02/07/2004,01.00.00,1.7,1065.0,-200.0,10.0,977.0,83.0,736.0,90.0,1733.0,1103.0,25.9,46.1,1.5174,81.55834447640223
02/07/2004,02.00.00,1.5,1024.0,-200.0,7.6,882.0,77.0,791.0,87.0,1662.0,1072.0,25.3,47.6,1.513,83.05446913954921
02/07/2004,03.00.00,0.8,873.0,-200.0,3.4,679.0,-200.0,1010.0,-200.0,1501.0,713.0,26.6,43.0,1.4773,73.1154304049689
02/07/2004,04.00.00,-200.0,874.0,-200.0,3.3,668.0,37.0,1043.0,54.0,1513.0,737.0,25.3,47.2,1.5025,69.02579147218961
02/07/2004,05.00.00,0.5,887.0,-200.0,2.9,647.0,50.0,1046.0,61.0,1500.0,740.0,25.1,48.0,1.5115,54.94432264762752
02/07/2004,06.00.00,0.8,993.0,-200.0,5.6,795.0,60.0,888.0,63.0,1629.0,770.0,24.8,50.6,1.5654,59.09590276867415
02/07/2004,07.00.00,2.6,1299.0,-200.0,17.5,1225.0,179.0,620.0,102.0,2077.0,1327.0,25.7,49.7,1.615,37.75444460893745
02/07/2004,08.00.00,4.9,1529.0,-200.0,29.0,1526.0,300.0,476.0,149.0,2559.0,1763.0,27.4,45.5,1.6396,34.74144379060077
02/07/2004,09.00.00,2.9,1320.0,-200.0,17.0,1210.0,263.0,595.0,147.0,2052.0,1477.0,29.3,40.0,1.6082,29.30392680899035
02/07/2004,10.00.00,2.8,1226.0,-200.0,15.6,1168.0,265.0,650.0,158.0,1952.0,1311.0,33.6,28.7,1.4693,25.026595418228624
02/07/2004,11.00.00,1.8,1105.0,-200.0,10.1,980.0,164.0,777.0,112.0,1745.0,980.0,34.6,27.7,1.4991,20.148749654450402
02/07/2004,12.00.00,1.8,1160.0,-200.0,11.7,1040.0,122.0,720.0,108.0,1810.0,961.0,35.6,27.2,1.5557,22.110165477080137
02/07/2004,13.00.00,1.9,1125.0,-200.0,12.0,1051.0,125.0,730.0,120.0,1771.0,923.0,36.9,23.3,1.4313,18.72377384538726
02/07/2004,14.00.00,1.7,1099.0,-200.0,11.0,1015.0,125.0,763.0,117.0,1732.0,839.0,38.8,20.7,1.4036,31.281609689413543
02/07/2004,15.00.00,1.7,1124.0,-200.0,11.2,1021.0,115.0,745.0,119.0,1735.0,827.0,38.1,22.6,1.4868,37.72363171721497
02/07/2004,16.00.00,1.9,1105.0,-200.0,10.5,995.0,162.0,778.0,149.0,1681.0,821.0,37.1,23.0,1.4229,40.899170384503456
02/07/2004,17.00.00,2.1,1035.0,-200.0,11.8,1043.0,149.0,804.0,174.0,1647.0,749.0,34.8,19.3,1.0543,37.500608990964594
02/07/2004,18.00.00,2.4,1065.0,-200.0,13.8,1110.0,161.0,757.0,163.0,1691.0,871.0,33.6,20.7,1.059,47.52837738139242
02/07/2004,19.00.00,3.0,1051.0,-200.0,17.3,1220.0,201.0,739.0,161.0,1729.0,1077.0,31.4,18.5,0.8376,57.10732813194261
02/07/2004,20.00.00,2.8,1073.0,-200.0,14.2,1124.0,209.0,752.0,154.0,1688.0,1175.0,29.5,23.8,0.9623,69.81242508959322
02/07/2004,21.00.00,1.9,1008.0,-200.0,10.7,1004.0,133.0,817.0,124.0,1588.0,1125.0,27.4,27.1,0.9736,71.94811528361797
02/07/2004,22.00.00,2.1,1090.0,-200.0,12.7,1073.0,133.0,745.0,122.0,1693.0,1124.0,26.1,31.1,1.0338,79.26807277497834
02/07/2004,23.00.00,1.8,1048.0,-200.0,10.1,983.0,134.0,780.0,119.0,1643.0,1064.0,25.5,34.0,1.0935,79.60937384013309
03/07/2004,00.00.00,2.5,1131.0,-200.0,13.1,1087.0,164.0,705.0,131.0,1738.0,1240.0,24.0,37.8,1.1125,81.05722030322434
03/07/2004,01.00.00,1.1,953.0,-200.0,7.4,874.0,72.0,854.0,84.0,1528.0,899.0,24.2,37.3,1.1118,91.36666617437241
03/07/2004,02.00.00,0.7,897.0,-200.0,4.6,745.0,50.0,968.0,77.0,1461.0,807.0,23.4,40.6,1.1571,80.65503122741165
03/07/2004,03.00.00,0.7,900.0,-200.0,4.7,750.0,-200.0,932.0,-200.0,1494.0,817.0,21.8,46.6,1.1991,67.97108421053821
03/07/2004,04.00.00,0.4,828.0,-200.0,2.8,639.0,27.0,1077.0,41.0,1371.0,573.0,22.6,43.0,1.1629,66.52370232011276
03/07/2004,05.00.00,0.7,892.0,-200.0,4.5,739.0,74.0,964.0,68.0,1479.0,768.0,20.2,50.7,1.1844,50.355166724440195
03/07/2004,06.00.00,0.7,914.0,-200.0,5.9,809.0,69.0,912.0,69.0,1530.0,807.0,20.5,49.3,1.176,53.49385996319095
03/07/2004,07.00.00,1.8,1096.0,-200.0,11.1,1017.0,162.0,722.0,101.0,1743.0,1204.0,21.4,48.0,1.2086,38.113423160591516
03/07/2004,08.00.00,2.3,1173.0,-200.0,14.4,1130.0,208.0,648.0,120.0,1885.0,1401.0,23.2,43.9,1.2344,40.03163605717124
03/07/2004,09.00.00,1.9,1125.0,-200.0,11.1,1016.0,168.0,712.0,124.0,1725.0,1256.0,25.3,40.7,1.2921,33.50487350164708
03/07/2004,10.00.00,1.7,1079.0,-200.0,9.9,976.0,139.0,781.0,113.0,1669.0,999.0,29.9,31.1,1.2883,19.183049706202592
03/07/2004,11.00.00,1.3,974.0,-200.0,8.8,930.0,104.0,872.0,97.0,1536.0,712.0,33.9,21.3,1.1067,22.214441981354287
03/07/2004,12.00.00,1.5,977.0,-200.0,9.9,973.0,99.0,865.0,94.0,1550.0,712.0,36.3,16.0,0.9465,26.410346906159575
03/07/2004,13.00.00,1.3,912.0,-200.0,7.4,873.0,89.0,946.0,86.0,1436.0,614.0,36.6,15.2,0.9177,16.45126249204398
03/07/2004,14.00.00,0.8,896.0,-200.0,6.1,817.0,57.0,992.0,70.0,1426.0,554.0,37.4,15.8,0.9998,21.057304714435954
03/07/2004,15.00.00,0.8,896.0,-200.0,6.2,822.0,64.0,1002.0,70.0,1391.0,722.0,37.9,15.0,0.9721,30.910862438169374
03/07/2004,16.00.00,1.1,956.0,-200.0,7.1,862.0,65.0,930.0,82.0,1479.0,636.0,38.0,16.8,1.0933,29.20087427224758
03/07/2004,17.00.00,1.2,970.0,-200.0,8.0,900.0,79.0,909.0,93.0,1524.0,664.0,36.9,17.5,1.0789,40.71518035830242
03/07/2004,18.00.00,1.2,929.0,-200.0,7.3,869.0,80.0,942.0,89.0,1454.0,624.0,35.3,17.0,0.9561,54.76948648336417
03/07/2004,19.00.00,1.4,947.0,-200.0,8.7,926.0,81.0,905.0,90.0,1484.0,659.0,31.9,20.4,0.9462,56.606566947767085
03/07/2004,20.00.00,1.1,1003.0,-200.0,7.5,880.0,59.0,864.0,67.0,1537.0,695.0,29.1,29.6,1.1792,75.22744726570419
03/07/2004,21.00.00,1.5,1045.0,-200.0,9.0,940.0,90.0,822.0,94.0,1658.0,920.0,27.4,33.4,1.2022,70.58371863804545
03/07/2004,22.00.00,2.0,1125.0,-200.0,11.6,1035.0,122.0,728.0,109.0,1726.0,1150.0,26.7,35.8,1.2318,77.45387443799204
03/07/2004,23.00.00,1.9,1138.0,-200.0,10.2,985.0,120.0,742.0,103.0,1710.0,1141.0,25.2,42.7,1.3473,76.36593505971877
04/07/2004,00.00.00,2.2,1217.0,-200.0,12.3,1060.0,126.0,660.0,101.0,1840.0,1227.0,24.0,51.9,1.5252,84.53253574130974
04/07/2004,01.00.00,1.1,983.0,-200.0,6.4,831.0,68.0,847.0,71.0,1585.0,887.0,24.5,44.4,1.3476,83.13045779423247
04/07/2004,02.00.00,1.1,1007.0,-200.0,7.2,864.0,65.0,816.0,71.0,1639.0,987.0,22.6,51.0,1.3805,75.62146528302813
04/07/2004,03.00.00,0.8,957.0,-200.0,6.1,816.0,-200.0,846.0,-200.0,1613.0,903.0,22.2,52.7,1.3891,68.69724397098378
04/07/2004,04.00.00,0.6,914.0,-200.0,4.3,725.0,38.0,949.0,49.0,1550.0,780.0,21.2,56.8,1.4094,72.20418318621572
04/07/2004,05.00.00,0.6,886.0,-200.0,3.8,702.0,31.0,971.0,43.0,1528.0,767.0,20.3,59.6,1.3994,63.029450094485796
04/07/2004,06.00.00,0.6,899.0,-200.0,4.0,708.0,40.0,972.0,44.0,1559.0,780.0,21.3,56.7,1.4178,47.03571126134238
04/07/2004,07.00.00,0.6,942.0,-200.0,4.2,723.0,36.0,968.0,42.0,1573.0,698.0,23.0,54.6,1.5177,47.62287148668405
04/07/2004,08.00.00,1.1,1022.0,-200.0,6.1,817.0,64.0,835.0,69.0,1669.0,821.0,23.7,54.3,1.5731,38.084547741169196
04/07/2004,09.00.00,1.0,1009.0,-200.0,6.0,810.0,56.0,859.0,65.0,1634.0,772.0,25.4,49.3,1.5732,25.42903787912601
04/07/2004,10.00.00,1.0,1025.0,-200.0,5.9,809.0,56.0,877.0,68.0,1606.0,690.0,29.6,37.7,1.544,28.60290129583569
04/07/2004,11.00.00,1.0,977.0,-200.0,5.4,783.0,43.0,939.0,58.0,1543.0,586.0,33.9,26.2,1.3664,29.20094760133145
04/07/2004,12.00.00,0.8,936.0,-200.0,4.9,757.0,40.0,1007.0,52.0,1459.0,523.0,35.8,22.4,1.2933,16.874807663517863
04/07/2004,13.00.00,0.7,884.0,-200.0,3.9,703.0,34.0,1076.0,46.0,1394.0,488.0,37.9,18.8,1.222,13.82624812864992
04/07/2004,14.00.00,0.4,809.0,-200.0,3.2,664.0,28.0,1185.0,40.0,1270.0,427.0,38.5,14.8,0.9942,24.852069488164737
04/07/2004,15.00.00,0.5,852.0,-200.0,4.1,718.0,32.0,1109.0,47.0,1307.0,468.0,39.3,14.5,1.0149,22.816311462424572
04/07/2004,16.00.00,0.6,872.0,-200.0,4.0,708.0,39.0,1106.0,56.0,1331.0,489.0,38.9,15.6,1.0613,36.407517703515815
04/07/2004,17.00.00,0.7,839.0,-200.0,4.8,752.0,52.0,1102.0,64.0,1298.0,515.0,37.9,12.7,0.8211,48.02929524989683
04/07/2004,18.00.00,0.9,854.0,-200.0,5.5,788.0,60.0,1064.0,71.0,1310.0,562.0,35.8,13.4,0.7749,56.11002904466194
04/07/2004,19.00.00,1.6,971.0,-200.0,9.1,942.0,104.0,900.0,103.0,1541.0,776.0,32.3,19.7,0.9345,56.59141495690297
04/07/2004,20.00.00,1.6,985.0,-200.0,9.1,944.0,102.0,866.0,97.0,1541.0,833.0,30.1,23.5,0.9869,57.694422509815325
04/07/2004,21.00.00,1.7,1027.0,-200.0,10.1,981.0,120.0,817.0,108.0,1631.0,1023.0,28.2,28.7,1.0806,73.82557039594018
04/07/2004,22.00.00,1.3,1012.0,-200.0,7.4,876.0,89.0,853.0,87.0,1580.0,967.0,26.0,35.7,1.1842,82.15932921285685
04/07/2004,23.00.00,1.9,1086.0,-200.0,9.9,973.0,121.0,766.0,104.0,1656.0,1089.0,25.3,39.2,1.2452,92.05838391937964
05/07/2004,00.00.00,1.5,1025.0,-200.0,9.0,939.0,107.0,790.0,93.0,1635.0,1103.0,24.7,38.7,1.1845,81.95562657572434
05/07/2004,01.00.00,0.6,848.0,-200.0,3.7,692.0,41.0,1034.0,55.0,1412.0,734.0,25.5,35.7,1.1499,76.05387971093515
05/07/2004,02.00.00,0.4,839.0,-200.0,3.0,652.0,34.0,1075.0,49.0,1405.0,671.0,22.5,43.2,1.1589,76.93736100041367
05/07/2004,03.00.00,0.3,814.0,-200.0,2.5,618.0,-200.0,1097.0,-200.0,1400.0,696.0,21.6,46.1,1.1761,69.4044181931423
05/07/2004,04.00.00,-200.0,816.0,-200.0,2.6,624.0,41.0,1073.0,56.0,1422.0,729.0,19.7,51.4,1.1688,62.33551564771919
05/07/2004,05.00.00,0.4,799.0,-200.0,2.4,613.0,38.0,1120.0,43.0,1387.0,641.0,21.6,45.7,1.1665,61.2176070725778
05/07/2004,06.00.00,0.7,879.0,-200.0,5.6,792.0,59.0,906.0,57.0,1521.0,825.0,21.1,47.3,1.1654,57.88126683508533
05/07/2004,07.00.00,2.0,1104.0,-200.0,14.3,1125.0,165.0,697.0,80.0,1815.0,1179.0,21.6,44.1,1.1269,38.5167982672927
05/07/2004,08.00.00,3.9,1344.0,-200.0,27.7,1496.0,287.0,519.0,134.0,2311.0,1651.0,23.7,37.9,1.0988,35.67385726455061
05/07/2004,09.00.00,3.6,1226.0,-200.0,19.1,1272.0,317.0,632.0,157.0,1901.0,1474.0,26.0,30.1,0.9953,30.883177062200385
05/07/2004,10.00.00,3.2,1157.0,-200.0,15.9,1176.0,330.0,691.0,175.0,1779.0,1370.0,30.6,23.2,1.001,25.167362783029052
05/07/2004,11.00.00,2.2,1059.0,-200.0,12.3,1060.0,204.0,798.0,147.0,1638.0,1141.0,34.1,19.1,1.0048,13.483545203798334
